cmip6-id, cmip6-label, cmip6-type
cmip6.ocean.vertical_physics.boundary_layer_mixing.tracers.constant, Ocean > Vertical Physics > Boundary Layer Mixing > Tracers > Constant, detail-property
cmip6.ocean.vertical_physics.boundary_layer_mixing.tracers.type, Ocean > Vertical Physics > Boundary Layer Mixing > Tracers > Type, detail-property
cmip6.ocean.vertical_physics.interior_mixing.momentum.background, Ocean > Vertical Physics > Interior Mixing > Momentum > Background, detail-property
cmip6.ocean.vertical_physics.interior_mixing.momentum.constant, Ocean > Vertical Physics > Interior Mixing > Momentum > Constant, detail-property
cmip6.ocean.vertical_physics.interior_mixing.momentum.profile, Ocean > Vertical Physics > Interior Mixing > Momentum > Profile, detail-property
cmip6.ocean.vertical_physics.interior_mixing.momentum.type, Ocean > Vertical Physics > Interior Mixing > Momentum > Type, detail-property
cmip6.ocean.vertical_physics.interior_mixing.tracers.background, Ocean > Vertical Physics > Interior Mixing > Tracers > Background, detail-property
cmip6.ocean.vertical_physics.interior_mixing.tracers.constant, Ocean > Vertical Physics > Interior Mixing > Tracers > Constant, detail-property
cmip6.ocean.vertical_physics.interior_mixing.tracers.profile, Ocean > Vertical Physics > Interior Mixing > Tracers > Profile, detail-property
cmip6.ocean.vertical_physics.interior_mixing.tracers.type, Ocean > Vertical Physics > Interior Mixing > Tracers > Type, detail-property
, , 
